Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C432,P046,Books,264.46,2023-04-08
C443,P021,Home & Kitchen,479.19,2023-11-15
C355,P023,Books,341.41,2023-04-22
C490,P043,Books,227.1,2023-04-10
C131,P043,Books,420.94,2023-01-12
C104,P030,Home & Kitchen,227.48,2023-07-28
C209,P024,Books,45.33,2023-06-28
C219,P002,Books,37.74,2023-04-16
C076,P020,Toys & Games,182.25,2023-02-27
C217,P020,Toys & Games,315.83,2023-04-01
C352,P011,Books,199.75,2023-03-23
C147,P001,Clothing,196.62,2023-08-27
C105,P031,Books,322.27,2023-11-26
C307,P032,Home & Kitchen,83.72,2023-06-27
C094,P010,Home & Kitchen,435.34,2023-07-13
C190,P042,Clothing,60.87,2023-12-31
C139,P019,Home & Kitchen,49.05,2023-07-21
C354,P018,Electronics,477.21,2023-08-27
C346,P041,Home & Kitchen,225.1,2023-01-29
C017,P011,Books,482.4,2023-04-04
C414,P024,Books,196.66,2023-01-31
C048,P007,Books,156.08,2023-12-26
C205,P049,Electronics,453.28,2023-03-19
C073,P020,Toys & Games,236.36,2023-07-01
C088,P025,Clothing,145.2,2023-06-24
C429,P013,Home & Kitchen,304.16,2023-11-16
C422,P044,Clothing,250.94,2023-03-30
C155,P017,Electronics,245.06,2023-11-13
C355,P011,Books,342.81,2023-01-12
C445,P021,Home & Kitchen,306.1,2023-07-26
C136,P041,Home & Kitchen,17.8,2023-10-16
C074,P040,Electronics,143.39,2023-06-16
C051,P021,Home & Kitchen,206.54,2023-08-18
C330,P011,Books,399.36,2023-10-09
C221,P011,Books,143.99,2023-07-11
C262,P029,Books,141.66,2023-03-04
C152,P047,Clothing,240.8,2023-12-10
C415,P034,Home & Kitchen,336.35,2023-03-18
C379,P045,Clothing,51.65,2023-12-03
C419,P008,Home & Kitchen,13.66,2023-02-23
C054,P033,Electronics,132.99,2023-04-19
C435,P035,Books,169.43,2023-09-10
C466,P028,Books,234.2,2023-07-06
C035,P008,Home & Kitchen,427.91,2023-02-18
C156,P048,Books,165.43,2023-11-08
C296,P030,Home & Kitchen,293.83,2023-03-22
C344,P004,Books,229.86,2023-10-17
C417,P039,Books,486.1,2023-04-28
C457,P045,Clothing,278.57,2023-06-22
C069,P018,Electronics,385.95,2023-10-07
C123,P045,Clothing,395.65,2023-03-19
C041,P025,Clothing,465.13,2023-08-08
C358,P030,Home & Kitchen,74.66,2023-12-28
C159,P021,Home & Kitchen,100.75,2023-04-23
C399,P048,Books,248.21,2023-12-14
C212,P039,Books,70.06,2023-11-26
C128,P050,Home & Kitchen,289.58,2023-05-18
C090,P022,Electronics,372.95,2023-06-18
C070,P043,Books,471.86,2023-11-13
C437,P036,Clothing,45.61,2023-07-05
C137,P004,Books,59.66,2023-04-24
C006,P003,Electronics,85.97,2023-12-21
C209,P023,Books,181.93,2023-09-22
C136,P047,Clothing,396.05,2023-06-09
C139,P001,Clothing,162.54,2023-12-03
C094,P048,Books,387.31,2023-04-08
C436,P017,Electronics,288.41,2023-04-10
C354,P043,Books,50.82,2023-08-08
C196,P050,Home & Kitchen,450.96,2023-05-05
C197,P032,Home & Kitchen,243.8,2023-06-23
C205,P005,Clothing,186.26,2023-05-09
C096,P049,Electronics,47.35,2023-02-13
C242,P006,Electronics,241.36,2023-03-31
C413,P025,Clothing,121.88,2023-02-03
C003,P027,Toys & Games,304.33,2023-11-06
C221,P017,Electronics,186.57,2023-02-06
C129,P020,Toys & Games,491.45,2023-11-06
C424,P040,Electronics,399.16,2023-11-15
C253,P040,Electronics,435.82,2023-08-27
C047,P015,Clothing,345.89,2023-06-02
C289,P011,Books,353.8,2023-02-06
C130,P049,Electronics,443.79,2023-12-18
C374,P028,Books,113.52,2023-03-01
C082,P030,Home & Kitchen,458.27,2023-01-12
C372,P050,Home & Kitchen,103.31,2023-12-09
C361,P036,Clothing,91.15,2023-02-10
C265,P014,Toys & Games,289.39,2023-10-30
C290,P014,Toys & Games,390.23,2023-03-05
C469,P013,Home & Kitchen,344.95,2023-07-25
C492,P023,Books,285.03,2023-01-22
C351,P035,Books,495.77,2023-05-09
C297,P049,Electronics,361.47,2023-04-25
C426,P045,Clothing,475.56,2023-03-26
C043,P012,Electronics,66.11,2023-02-02
C051,P028,Books,212.48,2023-01-01
C385,P035,Books,166.66,2023-10-29
C137,P017,Electronics,145.57,2023-12-05
C431,P041,Home & Kitchen,17.4,2023-04-14
C009,P001,Clothing,327.69,2023-01-25
C386,P002,Books,126.65,2023-01-17
C140,P025,Clothing,457.84,2023-12-14
C194,P048,Books,314.88,2023-12-27
C464,P049,Electronics,107.04,2023-12-31
C195,P005,Clothing,6.9,2023-12-05
C364,P019,Home & Kitchen,211.09,2023-05-28
C423,P047,Clothing,37.02,2023-09-20
C160,P047,Clothing,259.63,2023-02-25
C214,P049,Electronics,88.98,2023-08-24
C299,P037,Clothing,293.77,2023-03-05
C458,P021,Home & Kitchen,454.16,2023-04-24
C094,P031,Books,102.03,2023-11-26
C215,P028,Books,434.3,2023-08-24
C268,P040,Electronics,418.37,2023-06-21
C156,P024,Books,343.03,2023-02-06
C077,P003,Electronics,459.22,2023-09-09
C037,P010,Home & Kitchen,10.24,2023-09-09
C329,P010,Home & Kitchen,257.16,2023-06-02
C306,P042,Clothing,464.47,2023-03-29
C148,P019,Home & Kitchen,379.59,2023-02-07
C182,P033,Electronics,282.66,2023-02-28
C477,P042,Clothing,224.75,2023-09-06
C188,P003,Electronics,215.86,2023-09-25
C040,P048,Books,434.99,2023-03-14
C070,P026,Electronics,12.65,2023-08-29
C170,P033,Electronics,60.31,2023-09-08
C151,P045,Clothing,32.46,2023-04-16
C014,P015,Clothing,45.37,2023-02-20
C456,P021,Home & Kitchen,216.75,2023-07-13
C068,P043,Books,491.96,2023-07-22
C434,P033,Electronics,215.63,2023-01-30
C263,P028,Books,237.8,2023-01-22
C346,P037,Clothing,214.24,2023-01-23
C394,P017,Electronics,95.31,2023-07-06
C491,P010,Home & Kitchen,472.85,2023-05-22
C131,P042,Clothing,156.16,2023-10-31
C219,P033,Electronics,141.93,2023-06-27
C498,P022,Electronics,401.47,2023-08-15
C065,P044,Clothing,226.53,2023-03-14
C026,P048,Books,24.16,2023-05-16
C483,P025,Clothing,304.75,2023-04-03
C232,P044,Clothing,349.52,2023-05-16
C194,P001,Clothing,85.74,2023-10-29
C034,P014,Toys & Games,438.83,2023-10-06
C225,P040,Electronics,65.9,2023-06-07
C498,P018,Electronics,121.21,2023-10-01
C232,P006,Electronics,117.46,2023-09-23
C345,P044,Clothing,55.81,2023-05-14
C360,P049,Electronics,342.65,2023-12-17
C409,P016,Toys & Games,169.63,2023-05-16
C354,P033,Electronics,321.05,2023-05-09
C500,P014,Toys & Games,385.06,2023-10-07
C177,P043,Books,249.69,2023-08-03
C447,P045,Clothing,321.12,2023-04-29
C049,P010,Home & Kitchen,435.79,2023-08-17
C276,P028,Books,172.9,2023-06-26
C020,P032,Home & Kitchen,433.68,2023-09-19
C403,P011,Books,124.55,2023-12-23
C393,P047,Clothing,356.57,2023-10-21
C329,P049,Electronics,329.41,2023-01-02
C393,P036,Clothing,266.92,2023-01-10
C206,P005,Clothing,232.5,2023-07-21
C041,P001,Clothing,303.06,2023-03-18
C320,P047,Clothing,267.27,2023-08-25
C489,P049,Electronics,234.08,2023-11-21
C464,P037,Clothing,225.39,2023-08-28
C094,P010,Home & Kitchen,126.23,2023-07-03
C363,P010,Home & Kitchen,166.79,2023-06-25
C423,P034,Home & Kitchen,75.76,2023-07-26
C079,P023,Books,15.05,2023-10-09
C095,P027,Toys & Games,337.9,2023-07-07
C454,P019,Home & Kitchen,315.29,2023-09-22
C030,P010,Home & Kitchen,465.56,2023-06-27
C179,P033,Electronics,299.11,2023-02-01
C299,P007,Books,436.85,2023-07-30
C259,P030,Home & Kitchen,95.84,2023-11-07
C171,P048,Books,111.21,2023-11-21
C097,P012,Electronics,105.15,2023-09-13
C259,P011,Books,28.2,2023-05-07
C037,P017,Electronics,134.58,2023-10-10
C228,P006,Electronics,94.02,2023-07-20
C065,P001,Clothing,263.91,2023-05-05
C277,P007,Books,399.1,2023-12-29
C356,P012,Electronics,269.42,2023-05-18
C235,P010,Home & Kitchen,489.83,2023-01-17
C491,P049,Electronics,236.36,2023-11-19
C077,P027,Toys & Games,173.56,2023-10-12
C376,P044,Clothing,214.37,2023-01-11
C392,P011,Books,141.25,2023-07-18
C486,P005,Clothing,486.65,2023-09-27
C293,P045,Clothing,161.28,2023-02-03
C197,P019,Home & Kitchen,104.33,2023-01-26
C111,P009,Toys & Games,374.13,2023-10-21
C327,P003,Electronics,384.28,2023-05-13
C490,P020,Toys & Games,325.76,2023-02-28
C263,P036,Clothing,229.97,2023-11-05
C319,P016,Toys & Games,481.35,2023-10-05
C308,P040,Electronics,200.79,2023-03-16
C016,P009,Toys & Games,403.74,2023-08-05
C215,P050,Home & Kitchen,468.27,2023-09-08
C225,P026,Electronics,268.27,2023-03-12
C207,P039,Books,389.91,2023-10-25
C251,P027,Toys & Games,148.82,2023-08-10
C467,P049,Electronics,90.8,2023-02-26
C499,P036,Clothing,54.66,2023-03-16
C126,P028,Books,83.73,2023-01-28
C169,P028,Books,486.44,2023-09-07
C275,P022,Electronics,295.68,2023-01-28
C170,P009,Toys & Games,269.2,2023-01-20
C016,P017,Electronics,40.69,2023-02-08
C002,P015,Clothing,123.32,2023-02-13
C236,P022,Electronics,244.89,2023-12-29
C426,P019,Home & Kitchen,91.3,2023-03-10
C114,P009,Toys & Games,455.62,2023-11-21
C049,P002,Books,119.39,2023-03-07
C121,P023,Books,464.49,2023-02-23
C235,P006,Electronics,322.02,2023-11-17
C020,P043,Books,295.47,2023-10-07
C347,P023,Books,248.64,2023-12-26
C054,P037,Clothing,439.8,2023-09-20
C461,P005,Clothing,138.68,2023-06-11
C019,P034,Home & Kitchen,258.61,2023-08-29
C476,P025,Clothing,252.04,2023-02-07
C027,P009,Toys & Games,455.87,2023-01-23
C137,P027,Toys & Games,337.65,2023-07-16
C420,P035,Books,45.12,2023-09-08
C108,P025,Clothing,318.39,2023-03-26
C004,P011,Books,493.04,2023-09-12
C361,P033,Electronics,95.02,2023-03-05
C317,P028,Books,292.43,2023-07-05
C025,P043,Books,388.23,2023-08-15
C278,P047,Clothing,157.95,2023-11-11
C429,P049,Electronics,301.91,2023-08-17
C112,P014,Toys & Games,99.99,2023-05-20
C008,P010,Home & Kitchen,113.6,2023-11-23
C299,P007,Books,59.38,2023-04-18
C404,P038,Home & Kitchen,124.48,2023-06-21
C458,P014,Toys & Games,308.51,2023-05-14
C413,P024,Books,161.54,2023-12-19
C217,P038,Home & Kitchen,472.76,2023-01-10
C383,P041,Home & Kitchen,410.25,2023-11-07
C010,P041,Home & Kitchen,104.72,2023-06-09
C003,P024,Books,194.0,2023-02-06
C281,P017,Electronics,297.38,2023-09-08
C124,P035,Books,141.62,2023-02-12
C403,P026,Electronics,496.35,2023-09-25
C349,P007,Books,346.68,2023-07-17
C203,P044,Clothing,467.43,2023-10-24
C412,P030,Home & Kitchen,359.89,2023-04-25
C270,P017,Electronics,9.32,2023-09-04
C286,P048,Books,152.95,2023-11-19
C215,P042,Clothing,40.69,2023-04-08
C229,P015,Clothing,186.56,2023-10-07
C404,P023,Books,473.14,2023-06-09
C376,P025,Clothing,184.09,2023-01-30
C053,P048,Books,264.86,2023-03-15
C103,P011,Books,273.49,2023-10-18
C234,P024,Books,271.73,2023-07-26
C150,P014,Toys & Games,83.01,2023-01-20
C470,P012,Electronics,11.29,2023-12-06
C205,P050,Home & Kitchen,314.85,2023-07-20
C258,P018,Electronics,228.13,2023-05-12
C310,P026,Electronics,182.91,2023-01-24
C005,P005,Clothing,5.77,2023-04-22
C079,P008,Home & Kitchen,261.21,2023-08-03
C248,P043,Books,100.7,2023-08-15
C480,P005,Clothing,276.8,2023-03-31
C307,P013,Home & Kitchen,262.31,2023-02-21
C176,P034,Home & Kitchen,306.01,2023-11-28
C314,P005,Clothing,282.39,2023-09-25
C380,P020,Toys & Games,415.27,2023-08-22
C092,P015,Clothing,65.13,2023-10-14
C294,P041,Home & Kitchen,112.11,2023-03-27
C122,P003,Electronics,220.42,2023-09-11
C008,P044,Clothing,79.28,2023-01-14
C004,P043,Books,123.69,2023-12-13
C104,P032,Home & Kitchen,432.8,2023-01-08
C435,P026,Electronics,318.21,2023-11-19
C422,P035,Books,173.01,2023-05-15
C180,P036,Clothing,98.86,2023-07-12
C124,P045,Clothing,268.96,2023-01-19
C148,P008,Home & Kitchen,42.46,2023-06-10
C326,P023,Books,351.61,2023-05-25
C460,P039,Books,351.39,2023-06-04
C045,P027,Toys & Games,199.02,2023-11-21
C032,P042,Clothing,437.42,2023-06-26
C101,P037,Clothing,173.69,2023-03-02
C487,P001,Clothing,437.72,2023-09-30
C004,P036,Clothing,175.0,2023-12-24
C314,P026,Electronics,103.32,2023-10-23
C465,P039,Books,373.44,2023-04-25
C438,P023,Books,130.69,2023-04-12
C194,P004,Books,76.54,2023-10-18
C226,P030,Home & Kitchen,10.6,2023-02-05
C156,P011,Books,256.0,2023-09-08
C277,P043,Books,457.29,2023-06-20
C202,P031,Books,420.42,2023-07-20
C003,P012,Electronics,12.66,2023-01-30
C304,P044,Clothing,326.06,2023-09-26
C262,P001,Clothing,443.54,2023-05-28
C105,P040,Electronics,60.37,2023-01-10
C294,P042,Clothing,163.94,2023-05-06
C329,P048,Books,37.74,2023-07-01
C287,P025,Clothing,197.89,2023-04-24
C347,P016,Toys & Games,150.74,2023-06-08
C467,P012,Electronics,442.59,2023-06-28
C244,P039,Books,343.8,2023-12-15
C457,P036,Clothing,333.47,2023-03-21
C253,P047,Clothing,296.54,2023-05-04
C326,P006,Electronics,251.06,2023-12-29
C093,P004,Books,64.56,2023-03-06
C152,P027,Toys & Games,108.49,2023-01-21
C163,P043,Books,214.27,2023-05-17
C396,P042,Clothing,58.34,2023-07-06
C236,P043,Books,124.16,2023-03-12
C357,P014,Toys & Games,128.65,2023-10-09
C082,P031,Books,174.94,2023-01-23
C154,P038,Home & Kitchen,259.19,2023-11-24
C450,P045,Clothing,333.58,2023-04-19
C388,P002,Books,460.74,2023-03-09
C123,P019,Home & Kitchen,160.0,2023-06-29
C496,P016,Toys & Games,216.4,2023-11-14
C255,P037,Clothing,166.67,2023-10-21
C249,P026,Electronics,267.59,2023-06-28
C103,P006,Electronics,237.99,2023-10-29
C372,P046,Books,291.38,2023-06-11
C018,P002,Books,210.16,2023-03-31
C178,P007,Books,431.98,2023-11-03
C203,P026,Electronics,451.74,2023-08-30
C145,P033,Electronics,96.33,2023-11-15
C417,P034,Home & Kitchen,192.62,2023-06-21
C471,P016,Toys & Games,123.09,2023-06-07
C198,P043,Books,7.79,2023-01-25
C250,P011,Books,185.12,2023-12-04
C368,P006,Electronics,387.01,2023-05-14
C067,P017,Electronics,236.74,2023-03-04
C167,P042,Clothing,121.89,2023-06-12
C344,P031,Books,340.1,2023-11-15
C036,P006,Electronics,178.84,2023-03-23
C429,P033,Electronics,338.96,2023-05-27
C159,P026,Electronics,398.61,2023-02-03
C105,P025,Clothing,304.23,2023-06-18
C381,P011,Books,260.4,2023-08-13
C182,P005,Clothing,344.77,2023-10-14
C208,P048,Books,260.8,2023-11-21
C296,P019,Home & Kitchen,455.38,2023-10-08
C319,P019,Home & Kitchen,295.88,2023-07-21
C055,P024,Books,339.01,2023-04-19
C233,P026,Electronics,82.99,2023-08-28
C343,P020,Toys & Games,422.04,2023-07-07
C298,P032,Home & Kitchen,448.72,2023-01-18
C305,P006,Electronics,178.71,2023-04-06
C022,P024,Books,153.89,2023-07-06
C394,P004,Books,49.49,2023-10-23
C292,P021,Home & Kitchen,432.87,2023-10-03
C112,P044,Clothing,391.07,2023-06-29
C295,P013,Home & Kitchen,421.86,2023-02-01
C459,P037,Clothing,231.42,2023-08-10
C230,P027,Toys & Games,479.62,2023-11-07
C460,P045,Clothing,350.16,2023-02-25
C102,P023,Books,34.31,2023-01-12
C087,P004,Books,84.65,2023-06-03
C018,P013,Home & Kitchen,345.67,2023-12-24
C438,P007,Books,428.42,2023-02-28
C327,P023,Books,142.49,2023-04-06
C264,P013,Home & Kitchen,214.84,2023-09-23
C486,P023,Books,302.68,2023-05-26
C087,P004,Books,428.97,2023-11-24
C349,P042,Clothing,183.91,2023-01-27
C469,P022,Electronics,114.68,2023-08-25
C149,P033,Electronics,301.14,2023-09-13
C099,P008,Home & Kitchen,363.88,2023-08-20
C388,P029,Books,336.79,2023-03-09
C430,P009,Toys & Games,151.36,2023-08-21
C213,P036,Clothing,349.15,2023-07-28
C153,P030,Home & Kitchen,23.69,2023-03-12
C270,P039,Books,183.47,2023-10-02
C291,P048,Books,295.48,2023-11-07
C262,P033,Electronics,147.96,2023-05-31
C196,P045,Clothing,480.2,2023-02-12
C350,P030,Home & Kitchen,276.49,2023-07-12
C213,P010,Home & Kitchen,101.38,2023-03-05
C350,P001,Clothing,312.71,2023-04-29
C463,P013,Home & Kitchen,360.3,2023-04-26
C065,P010,Home & Kitchen,150.54,2023-07-27
C488,P027,Toys & Games,308.06,2023-01-01
C312,P045,Clothing,386.5,2023-08-20
C467,P044,Clothing,376.12,2023-01-08
C373,P013,Home & Kitchen,114.74,2023-08-29
C230,P023,Books,271.35,2023-12-16
C413,P026,Electronics,339.38,2023-05-14
C255,P016,Toys & Games,266.4,2023-10-01
C138,P038,Home & Kitchen,305.75,2023-03-26
C387,P046,Books,69.25,2023-02-09
C405,P037,Clothing,13.09,2023-10-20
C075,P015,Clothing,273.81,2023-09-16
C111,P022,Electronics,290.47,2023-04-12
C465,P041,Home & Kitchen,481.55,2023-01-04
C067,P040,Electronics,152.85,2023-07-31
C436,P031,Books,342.97,2023-05-25
C138,P037,Clothing,232.7,2023-11-11
C060,P021,Home & Kitchen,118.68,2023-06-07
C128,P018,Electronics,436.15,2023-12-10
C436,P024,Books,273.82,2023-04-29
C345,P033,Electronics,255.96,2023-11-09
C417,P010,Home & Kitchen,241.87,2023-05-09
C010,P042,Clothing,476.77,2023-07-19
C285,P049,Electronics,464.26,2023-09-25
C470,P050,Home & Kitchen,301.29,2023-03-11
C428,P043,Books,304.08,2023-01-20
C486,P038,Home & Kitchen,285.21,2023-06-25
C114,P022,Electronics,248.57,2023-06-10
C117,P047,Clothing,19.29,2023-08-02
C208,P015,Clothing,94.63,2023-07-19
C181,P018,Electronics,271.71,2023-06-25
C196,P017,Electronics,17.86,2023-05-23
C396,P019,Home & Kitchen,338.23,2023-07-12
C459,P035,Books,440.44,2023-01-23
C161,P036,Clothing,113.53,2023-05-10
C002,P042,Clothing,445.16,2023-09-19
C155,P030,Home & Kitchen,444.88,2023-07-27
C437,P027,Toys & Games,281.71,2023-04-09
C005,P041,Home & Kitchen,82.85,2023-09-16
C129,P027,Toys & Games,60.44,2023-11-14
C374,P041,Home & Kitchen,440.65,2023-05-19
C247,P035,Books,258.93,2023-09-28
C335,P031,Books,11.79,2023-10-25
C085,P042,Clothing,46.96,2023-10-29
C439,P003,Electronics,31.22,2023-11-15
C028,P004,Books,85.77,2023-02-23
C317,P006,Electronics,367.5,2023-03-18
C344,P046,Books,186.2,2023-06-07
C105,P039,Books,204.83,2023-08-13
C441,P044,Clothing,304.75,2023-05-12
C182,P001,Clothing,80.52,2023-01-20
C327,P046,Books,63.94,2023-10-15
C147,P008,Home & Kitchen,352.45,2023-03-28
C201,P008,Home & Kitchen,355.6,2023-08-22
C290,P007,Books,355.99,2023-01-09
C430,P013,Home & Kitchen,411.18,2023-08-06
C252,P044,Clothing,181.49,2023-12-07
C474,P046,Books,466.2,2023-03-31
C423,P043,Books,360.66,2023-01-01
C296,P023,Books,369.59,2023-05-17
C256,P035,Books,219.26,2023-06-21
C454,P003,Electronics,56.54,2023-11-23
C372,P028,Books,412.67,2023-08-08
C401,P035,Books,405.36,2023-08-21
C421,P044,Clothing,361.57,2023-06-24
C271,P021,Home & Kitchen,97.39,2023-01-20
C389,P022,Electronics,197.37,2023-05-30
C036,P030,Home & Kitchen,303.21,2023-03-07
C188,P030,Home & Kitchen,62.64,2023-07-14
C476,P026,Electronics,167.19,2023-01-15
C115,P041,Home & Kitchen,262.34,2023-11-01
C353,P036,Clothing,334.1,2023-09-19
C046,P034,Home & Kitchen,444.56,2023-11-29
C498,P048,Books,449.31,2023-07-07
C254,P040,Electronics,447.01,2023-11-17
C099,P024,Books,8.93,2023-03-08
C404,P012,Electronics,142.73,2023-02-21
C334,P015,Clothing,338.01,2023-07-08
C082,P029,Books,418.77,2023-05-20
C433,P030,Home & Kitchen,411.44,2023-12-28
C428,P050,Home & Kitchen,261.71,2023-04-28
C112,P032,Home & Kitchen,70.17,2023-12-27
C194,P045,Clothing,140.41,2023-06-26
C201,P029,Books,225.85,2023-06-19
C288,P044,Clothing,187.36,2023-09-07
C252,P049,Electronics,149.79,2023-01-24
C248,P022,Electronics,62.58,2023-01-17
C159,P042,Clothing,435.17,2023-12-01
C034,P013,Home & Kitchen,497.4,2023-12-27
C152,P014,Toys & Games,177.2,2023-06-15
C245,P036,Clothing,210.25,2023-10-12
C176,P032,Home & Kitchen,500.0,2023-11-24
C141,P023,Books,452.32,2023-06-12
C467,P006,Electronics,476.93,2023-06-25
C404,P009,Toys & Games,397.67,2023-05-01
C420,P041,Home & Kitchen,343.89,2023-07-21
C398,P025,Clothing,29.1,2023-10-05
C006,P037,Clothing,316.17,2023-01-01
C010,P017,Electronics,79.7,2023-01-12
C451,P042,Clothing,124.47,2023-03-12
C034,P018,Electronics,345.0,2023-11-10
C385,P006,Electronics,192.31,2023-12-12
C301,P039,Books,299.83,2023-06-19
C330,P006,Electronics,208.86,2023-10-23
C076,P034,Home & Kitchen,443.57,2023-01-06
C363,P009,Toys & Games,282.52,2023-12-06
C188,P030,Home & Kitchen,465.48,2023-10-23
C206,P047,Clothing,363.41,2023-06-15
C170,P026,Electronics,85.46,2023-06-06
C443,P007,Books,69.63,2023-11-13
C463,P018,Electronics,290.0,2023-05-31
C082,P047,Clothing,90.82,2023-04-01
C308,P044,Clothing,458.96,2023-11-18
C360,P040,Electronics,391.18,2023-08-13
C135,P005,Clothing,22.11,2023-06-06
C241,P034,Home & Kitchen,39.4,2023-07-07
C207,P005,Clothing,498.83,2023-03-06
C148,P009,Toys & Games,361.65,2023-10-03
C341,P018,Electronics,170.89,2023-09-21
C203,P037,Clothing,248.49,2023-12-12
C097,P046,Books,320.81,2023-01-08
C326,P033,Electronics,77.83,2023-09-09
C356,P032,Home & Kitchen,347.4,2023-03-27
C339,P016,Toys & Games,180.68,2023-03-21
C446,P027,Toys & Games,50.56,2023-01-29
C437,P027,Toys & Games,142.76,2023-06-18
C107,P034,Home & Kitchen,230.3,2023-02-16
C163,P049,Electronics,32.97,2023-01-11
C279,P016,Toys & Games,269.37,2023-10-19
C323,P019,Home & Kitchen,419.61,2023-10-06
C155,P004,Books,477.85,2023-11-12
C169,P042,Clothing,397.27,2023-04-25
C336,P022,Electronics,310.63,2023-05-08
C373,P020,Toys & Games,134.18,2023-01-19
C465,P020,Toys & Games,217.09,2023-11-17
C468,P026,Electronics,127.34,2023-06-11
C127,P012,Electronics,150.86,2023-05-03
C223,P047,Clothing,123.99,2023-08-06
C040,P018,Electronics,202.02,2023-06-01
C472,P046,Books,168.55,2023-05-02
C368,P013,Home & Kitchen,192.86,2023-06-10
C183,P050,Home & Kitchen,450.8,2023-05-17
C450,P024,Books,359.31,2023-07-10
C391,P047,Clothing,289.04,2023-04-17
C044,P015,Clothing,416.33,2023-03-05
C483,P033,Electronics,485.02,2023-11-30
C213,P012,Electronics,10.6,2023-07-05
C335,P003,Electronics,17.86,2023-06-22
C085,P048,Books,105.36,2023-08-06
C217,P044,Clothing,300.61,2023-10-31
C352,P025,Clothing,300.89,2023-04-02
C036,P015,Clothing,35.52,2023-09-04
C073,P045,Clothing,467.32,2023-06-22
C082,P044,Clothing,105.18,2023-02-19
C356,P009,Toys & Games,348.08,2023-04-08
C286,P007,Books,152.18,2023-01-08
C258,P009,Toys & Games,249.53,2023-10-12
C192,P005,Clothing,375.92,2023-08-07
C257,P025,Clothing,397.09,2023-07-06
C088,P048,Books,317.06,2023-07-11
C338,P001,Clothing,487.83,2023-09-21
C018,P001,Clothing,327.05,2023-12-19
C438,P026,Electronics,350.12,2023-02-06
C118,P033,Electronics,471.58,2023-09-21
C200,P033,Electronics,460.02,2023-07-02
C428,P020,Toys & Games,25.81,2023-05-02
C422,P021,Home & Kitchen,479.64,2023-02-27
C183,P028,Books,207.6,2023-04-13
C266,P033,Electronics,155.93,2023-05-15
C297,P045,Clothing,140.86,2023-02-01
C437,P049,Electronics,190.77,2023-04-07
C087,P039,Books,111.13,2023-10-11
C271,P015,Clothing,456.16,2023-02-14
C153,P042,Clothing,99.81,2023-04-16
C340,P003,Electronics,336.76,2023-11-20
C342,P011,Books,147.97,2023-01-13
C103,P042,Clothing,336.82,2023-06-21
C346,P040,Electronics,117.62,2023-10-13
